order_id,customer_id,customer_name,region,order_date,ship_date,product_id,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,latitude,longitude
O114979,C2650,Brooke Pierce,South,2023-03-03,2023-03-08,P251,Technology,Copiers,Between Model A,2,180.0,0.3,252.0,13.74,40.281627,-101.234224
O114980,C8871,Ryan Harper,West,2023-02-16,2023-02-17,P630,Furniture,Bookcases,Guess Model C,2,112.14,0.2,179.42,38.34,38.607407,-123.144505
O114981,C8332,Elizabeth George,South,2024-12-09,2024-12-17,P761,Furniture,Chairs,Else Model C,9,257.53,0.2,1854.22,436.83,32.291611,-120.562089
O114982,C5846,Jennifer Olson,Central,2024-05-06,2024-05-15,P760,Furniture,Tables,Key Model A,6,231.69,0.0,1390.14,134.66,45.674821,-112.068479
O114983,C7837,Mariah Gonzalez,West,2023-05-22,2023-05-23,P697,Furniture,Tables,General Model B,2,277.68,0.0,555.36,77.94,44.56079,-89.679336
O114984,C1126,Madison Williams,West,2023-11-22,2023-11-23,P313,Technology,Machines,Remember Model B,8,111.28,0.0,890.24,79.1,45.833178,-79.472698
O114985,C9132,Shawn Diaz,West,2023-05-25,2023-05-27,P449,Furniture,Chairs,Pm Model C,5,162.34,0.0,811.7,151.27,26.277784,-79.969682
O114986,C7142,Aaron Lee,South,2024-02-23,2024-03-02,P928,Furniture,Chairs,Item Model C,5,296.55,0.0,1482.75,201.99,40.714902,-112.458382
O114987,C2502,Melanie Rodriguez,West,2023-11-15,2023-11-25,P363,Office Supplies,Art,Investment Model A,5,19.72,0.0,98.6,6.93,31.322094,-89.61124
O114988,C6686,Ricky Walker,West,2023-04-21,2023-04-22,P541,Office Supplies,Art,Accept Model C,6,130.14,0.0,780.84,164.49,44.532018,-82.365245
O114989,C6750,Megan Green,Central,2024-11-26,2024-12-05,P170,Technology,Phones,Both Model A,3,255.3,0.0,765.9,50.01,41.206877,-103.500453
O114990,C7722,Nicole Phillips,South,2023-07-20,2023-07-27,P902,Office Supplies,Paper,Brother Model A,6,97.11,0.1,524.39,111.22,25.103223,-79.945144
O114991,C2066,Jennifer Li,South,2024-10-18,2024-10-19,P454,Technology,Machines,Boy Model A,4,428.83,0.1,1543.79,211.08,38.866378,-72.67144
O114992,C8556,Susan Montoya,Central,2023-07-03,2023-07-12,P687,Furniture,Chairs,Require Model C,8,267.74,0.0,2141.92,330.65,37.700845,-109.284606
O114993,C9136,Kevin Ward,West,2023-02-12,2023-02-22,P650,Technology,Accessories,Drive Model C,1,441.66,0.1,397.49,104.76,36.808838,-106.670425
O114994,C4040,Emma Douglas,Central,2023-12-16,2023-12-22,P707,Office Supplies,Paper,Big Model B,1,172.11,0.1,154.9,21.46,35.340948,-76.497077
O114995,C5043,Derek Lopez,West,2024-04-26,2024-04-27,P674,Office Supplies,Binders,Four Model A,7,372.51,0.0,2607.57,701.92,42.09534,-80.11853
O114996,C2421,Christina Woods,West,2024-07-19,2024-07-20,P877,Technology,Copiers,Beyond Model A,3,270.37,0.0,811.11,146.86,27.166173,-69.348751
O114997,C9718,Justin Baker,South,2024-03-07,2024-03-10,P530,Technology,Copiers,Believe Model B,9,24.76,0.1,200.56,25.7,35.326989,-106.175766
O114998,C6185,Peggy Ferrell,West,2024-02-07,2024-02-08,P421,Technology,Machines,Doctor Model C,6,492.91,0.1,2661.71,512.04,41.324747,-92.233408
O114999,C1761,Alison Farrell,Central,2023-02-08,2023-02-14,P858,Furniture,Bookcases,Court Model C,3,197.7,0.0,593.1,148.49,38.695846,-80.733712
O115000,C6827,Chris Richardson,West,2024-01-08,2024-01-16,P428,Technology,Copiers,Stage Model C,3,278.84,0.1,752.87,206.56,28.175337,-67.474895
O115001,C6522,Alexandra Tucker,East,2024-08-18,2024-08-23,P147,Furniture,Tables,Behind Model C,1,162.46,0.0,162.46,33.16,48.311651,-94.644088
O115002,C8238,Rodney Ford,Central,2024-02-08,2024-02-09,P759,Office Supplies,Paper,Specific Model C,7,250.37,0.2,1402.07,312.23,34.164008,-122.642722
O115003,C1685,Luis Coleman,West,2023-08-17,2023-08-22,P993,Furniture,Bookcases,Alone Model A,1,61.49,0.1,55.34,15.29,31.243804,-71.821047
O115004,C5549,Crystal Yoder,West,2023-05-25,2023-05-28,P379,Office Supplies,Binders,No Model B,5,41.84,0.0,209.2,28.11,34.736901,-117.068486
O115005,C5018,Julie Rivera,West,2023-01-17,2023-01-18,P908,Furniture,Tables,Different Model C,9,499.83,0.0,4498.47,688.87,42.427482,-73.095157
O115006,C3555,Matthew Long,South,2024-10-09,2024-10-11,P599,Office Supplies,Art,Live Model B,7,493.8,0.0,3456.6,757.2,40.972458,-106.11132
O115007,C1088,Micheal Garcia,East,2023-09-21,2023-09-30,P942,Office Supplies,Paper,Boy Model A,8,484.65,0.1,3489.48,534.19,45.606564,-106.975184
O115008,C8007,Logan Smith,South,2024-01-03,2024-01-07,P559,Technology,Phones,Right Model B,9,422.96,0.0,3806.64,363.51,29.090859,-89.058622
O115009,C3252,Eric Rodriguez MD,East,2023-08-30,2023-09-01,P217,Office Supplies,Art,Career Model C,1,159.99,0.0,159.99,24.84,34.195375,-107.464961
O115010,C4887,Dawn Miller,South,2023-01-05,2023-01-08,P249,Furniture,Tables,Service Model C,3,195.82,0.0,587.46,152.6,28.66741,-99.64567
O115011,C8992,Shari Brooks,Central,2024-04-25,2024-04-26,P259,Technology,Machines,Establish Model B,7,270.99,0.0,1896.93,253.25,44.928137,-101.633199
O115012,C1279,Jeremy Bush,Central,2024-11-17,2024-11-18,P174,Office Supplies,Art,Tonight Model A,7,171.59,0.0,1201.13,219.16,40.845147,-81.526965
O115013,C8016,Theresa Knox,South,2024-06-16,2024-06-21,P445,Furniture,Bookcases,Marriage Model A,4,35.28,0.0,141.12,26.74,48.591874,-115.273634
O115014,C9300,Henry Morris,West,2024-08-18,2024-08-25,P745,Furniture,Tables,Other Model B,3,66.59,0.0,199.77,28.39,27.236837,-97.766453
O115015,C7927,Jared Dixon,East,2023-04-09,2023-04-16,P401,Technology,Copiers,Wonder Model C,6,184.33,0.0,1105.98,87.91,26.505932,-119.551778
O115016,C8497,Jonathan Rodriguez,East,2023-10-17,2023-10-21,P955,Office Supplies,Binders,Market Model C,3,185.39,0.0,556.17,165.49,33.88603,-90.075888
O115017,C6596,Breanna Riley,Central,2023-05-15,2023-05-23,P977,Office Supplies,Paper,Force Model B,5,174.56,0.0,872.8,185.18,42.072596,-69.040384
O115018,C3357,Daisy Price,Central,2024-03-07,2024-03-14,P899,Office Supplies,Binders,Half Model C,9,45.63,0.0,410.67,102.29,46.436506,-71.918073
O115019,C2370,Jordan Richard,East,2023-08-12,2023-08-17,P506,Technology,Machines,Friend Model C,8,80.5,0.1,579.6,147.79,46.843497,-102.477042
O115020,C5804,Mitchell Higgins,East,2024-01-18,2024-01-27,P586,Office Supplies,Paper,Tv Model A,3,198.98,0.0,596.94,112.01,29.199335,-80.777573
O115021,C1285,Erica Duffy,South,2023-08-13,2023-08-15,P606,Office Supplies,Binders,Have Model C,3,315.84,0.1,852.77,144.02,26.739638,-100.07095
O115022,C1219,Tyrone Smith,Central,2023-02-16,2023-02-24,P418,Office Supplies,Art,Cultural Model A,4,388.25,0.0,1553.0,104.84,28.988737,-99.423976
O115023,C6143,Brenda Evans,East,2023-01-15,2023-01-17,P792,Furniture,Tables,Hard Model B,4,442.1,0.1,1591.56,94.14,40.644026,-106.791627
O115024,C3152,Kelsey Barrera,West,2023-01-27,2023-02-05,P198,Technology,Copiers,Nothing Model A,1,446.76,0.0,446.76,99.25,34.664692,-71.802587
O115025,C1894,Brent Burton,Central,2023-07-23,2023-07-24,P111,Technology,Copiers,Film Model B,8,323.74,0.0,2589.92,765.14,25.287966,-108.92341
O115026,C1371,Joshua Hanna,East,2023-12-28,2024-01-05,P282,Furniture,Tables,Thousand Model C,8,269.25,0.0,2154.0,296.07,31.433719,-69.982675
O115027,C2318,Michelle Carrillo,West,2023-12-02,2023-12-10,P263,Technology,Machines,Either Model A,1,453.14,0.1,407.83,114.25,25.740045,-95.555754
O115028,C2947,Vanessa Collins,East,2023-07-02,2023-07-05,P810,Furniture,Chairs,Former Model C,9,279.79,0.1,2266.3,563.25,37.753493,-103.712086
O115029,C7959,Debbie Reyes,Central,2024-02-09,2024-02-13,P395,Technology,Phones,Hope Model C,1,140.77,0.0,140.77,21.38,26.328315,-115.233039
O115030,C5569,Brian Thompson,West,2023-03-24,2023-03-25,P570,Technology,Phones,Case Model C,6,71.01,0.0,426.06,93.34,35.606896,-68.407963
O115031,C9330,Antonio Hart,East,2024-09-11,2024-09-15,P171,Furniture,Bookcases,Congress Model B,7,465.58,0.0,3259.06,759.59,40.094478,-70.533767
O115032,C9191,Susan Chandler,South,2024-05-08,2024-05-10,P858,Office Supplies,Paper,Continue Model A,3,149.0,0.0,447.0,122.19,27.168818,-93.48631
O115033,C1326,Daniel Roach,West,2024-05-16,2024-05-17,P233,Office Supplies,Art,Suggest Model C,6,324.7,0.0,1948.2,353.27,30.142052,-86.218482
O115034,C9497,Noah Buckley,West,2023-05-21,2023-05-30,P754,Technology,Copiers,Position Model A,9,428.83,0.0,3859.47,385.44,36.542278,-117.305344
O115035,C5757,Ann Santiago,East,2023-10-01,2023-10-08,P415,Technology,Machines,Understand Model B,5,458.3,0.0,2291.5,528.33,28.536292,-121.464001
O115036,C9318,William Brooks,South,2023-11-30,2023-12-10,P691,Furniture,Tables,Recent Model B,4,169.76,0.1,611.14,96.44,47.056926,-112.826114
O115037,C3052,Karla Campbell,South,2023-01-03,2023-01-10,P842,Office Supplies,Art,Six Model C,2,352.64,0.1,634.75,163.87,44.151217,-73.587874
O115038,C4469,Jack Hernandez,Central,2024-10-03,2024-10-08,P318,Office Supplies,Art,Dinner Model B,8,479.58,0.0,3836.64,416.92,45.36809,-86.879547
O115039,C2956,Karen Williams,Central,2024-02-29,2024-03-08,P442,Office Supplies,Art,Type Model B,5,368.81,0.0,1844.05,146.67,29.934304,-81.323666
O115040,C2601,Michael Rivera,West,2023-04-13,2023-04-15,P318,Technology,Accessories,Author Model A,9,46.48,0.0,418.32,111.25,38.949448,-114.791179
O115041,C9929,Jason Boyle,East,2023-01-15,2023-01-19,P834,Office Supplies,Art,Fund Model C,2,155.4,0.0,310.8,90.08,34.478436,-91.761315
O115042,C8048,Scott Hernandez,East,2024-01-29,2024-02-05,P859,Technology,Phones,Wall Model B,8,127.5,0.0,1020.0,212.83,43.879898,-102.524247
O115043,C6935,Gloria Crosby,South,2024-07-07,2024-07-15,P245,Furniture,Tables,Each Model C,1,447.45,0.1,402.7,50.06,45.083309,-78.334267
O115044,C8498,Cheryl Collins,South,2023-07-29,2023-08-04,P734,Technology,Copiers,Writer Model C,7,194.4,0.0,1360.8,290.87,28.727066,-81.130015
O115045,C9937,Judy Anderson,West,2023-01-06,2023-01-13,P486,Office Supplies,Paper,Tough Model A,3,405.68,0.1,1095.34,203.81,33.785955,-103.823116
O115046,C8840,Mary Mejia,Central,2023-04-09,2023-04-13,P865,Technology,Copiers,Individual Model C,7,165.46,0.2,926.58,128.34,38.761443,-67.717558
O115047,C6528,Amy Gamble,East,2024-03-06,2024-03-11,P977,Office Supplies,Art,Thought Model C,1,154.13,0.0,154.13,18.44,44.935882,-70.756678
O115048,C1779,Mary Lee,South,2023-05-16,2023-05-18,P326,Technology,Copiers,Part Model A,6,97.75,0.0,586.5,55.9,37.010592,-109.583064
O115049,C6078,Tiffany Whitney,West,2023-11-01,2023-11-04,P199,Technology,Phones,Affect Model A,3,175.0,0.0,525.0,141.39,29.94365,-117.792651
O115050,C4654,Evan Campbell,East,2024-01-20,2024-01-30,P424,Office Supplies,Art,Rate Model A,1,350.82,0.0,350.82,40.04,43.847098,-96.541957
O115051,C3148,Michele Norris,East,2024-05-06,2024-05-13,P187,Furniture,Tables,Before Model A,4,38.73,0.0,154.92,29.98,37.959505,-93.943774
O115052,C1859,Courtney Rodriguez,East,2024-02-03,2024-02-09,P860,Office Supplies,Paper,Miss Model A,2,49.81,0.0,99.62,15.61,27.941111,-119.321441
O115053,C2554,Christina Cook,West,2024-02-02,2024-02-03,P120,Technology,Phones,Table Model B,1,494.56,0.0,494.56,49.97,31.761859,-92.072392
O115054,C1448,Ryan Aguirre,East,2024-03-18,2024-03-25,P147,Technology,Phones,Gas Model A,7,339.89,0.1,2141.31,117.55,48.955055,-67.375499
O115055,C9515,Paige Morris,South,2023-06-26,2023-07-01,P967,Furniture,Tables,Energy Model C,8,19.75,0.0,158.0,17.98,25.377592,-112.05392
O115056,C4528,Elizabeth Rodriguez,South,2023-12-02,2023-12-06,P537,Furniture,Tables,Better Model B,9,467.82,0.0,4210.38,845.88,34.080401,-98.014577
O115057,C5088,Olivia Williams,West,2024-11-23,2024-11-28,P253,Furniture,Chairs,Guess Model C,3,283.57,0.0,850.71,70.2,32.888888,-68.034704
O115058,C9605,Christine Wright,East,2024-09-30,2024-10-01,P387,Technology,Accessories,Arm Model C,6,496.38,0.0,2978.28,603.02,46.967926,-84.921189
O115059,C3945,James Obrien,West,2023-08-18,2023-08-22,P154,Furniture,Chairs,Others Model B,9,244.86,0.0,2203.74,255.14,44.78631,-121.186715
O115060,C1873,Charles Alexander,South,2023-01-08,2023-01-12,P799,Furniture,Bookcases,Growth Model A,3,213.65,0.0,640.95,120.81,37.442411,-88.169048
O115061,C4116,Dustin Fuller,South,2024-04-09,2024-04-14,P937,Furniture,Tables,Itself Model A,9,453.86,0.0,4084.74,1163.39,26.67127,-71.104638
O115062,C6874,Ashley Shea,West,2024-10-12,2024-10-21,P597,Technology,Phones,Trouble Model C,9,237.41,0.0,2136.69,264.26,48.975205,-72.873287
O115063,C7053,Eric Coleman,Central,2023-01-24,2023-02-03,P726,Furniture,Tables,Various Model A,3,435.14,0.1,1174.88,90.46,38.262696,-83.123048
O115064,C8565,Matthew Clay,Central,2023-10-23,2023-11-01,P216,Technology,Copiers,Bit Model A,6,499.57,0.0,2997.42,718.44,44.713503,-111.596862
O115065,C1054,Elijah Barry,South,2024-04-06,2024-04-07,P394,Office Supplies,Art,Street Model B,5,231.82,0.0,1159.1,220.39,29.920795,-94.829358
O115066,C9837,Kelsey Townsend,East,2023-02-13,2023-02-14,P970,Furniture,Tables,Role Model B,4,420.53,0.0,1682.12,232.12,39.300306,-73.496951
O115067,C5531,Joseph Brown,West,2024-08-30,2024-09-03,P966,Office Supplies,Paper,Fly Model C,1,361.76,0.0,361.76,101.98,29.245161,-82.012752
O115068,C6551,Donald Walters,South,2023-05-21,2023-05-24,P965,Technology,Copiers,Admit Model C,6,192.89,0.2,925.87,176.81,39.960137,-80.371069
O115069,C2727,James Potter,South,2023-10-23,2023-10-25,P162,Furniture,Chairs,Expert Model B,8,398.1,0.1,2866.32,483.06,27.038449,-86.849945
O115070,C4473,Mrs. Wendy Mack,Central,2023-07-15,2023-07-22,P444,Office Supplies,Paper,Show Model B,5,168.17,0.0,840.85,208.07,25.269168,-113.295352
O115071,C2707,Jason Lopez,East,2023-09-18,2023-09-23,P857,Technology,Machines,Wish Model B,8,273.47,0.0,2187.76,565.04,42.28033,-78.366134
O115072,C7082,Jennifer Moore,West,2024-05-26,2024-06-04,P177,Furniture,Bookcases,Peace Model B,6,474.04,0.0,2844.24,719.58,39.886793,-82.142479
O115073,C7503,Kirk Barber,South,2024-12-31,2025-01-04,P306,Furniture,Bookcases,Increase Model A,6,134.02,0.2,643.3,186.73,43.243992,-94.415921
O115074,C3070,Rebecca Maxwell,West,2024-03-22,2024-03-28,P543,Furniture,Bookcases,Want Model A,5,241.13,0.1,1085.08,194.6,38.427402,-113.475433
O115075,C8867,Linda Oliver,Central,2023-05-07,2023-05-16,P492,Technology,Phones,Seat Model B,9,499.5,0.0,4495.5,575.5,39.495705,-70.521151
O115076,C4898,Dana Rogers,Central,2024-10-10,2024-10-14,P143,Furniture,Chairs,Maybe Model A,2,422.42,0.0,844.84,154.83,35.601948,-121.530578
O115077,C5249,Justin Wilson,Central,2024-03-23,2024-03-24,P145,Furniture,Chairs,American Model A,8,344.89,0.0,2759.12,523.27,27.199848,-102.75123
O115078,C4823,Angie Lang,South,2023-08-19,2023-08-28,P228,Furniture,Tables,Past Model A,5,150.6,0.0,753.0,116.63,39.941847,-108.803795
O115079,C6581,Candace Jarvis,East,2024-07-12,2024-07-21,P591,Technology,Phones,Stuff Model A,5,349.85,0.1,1574.32,221.98,39.196531,-110.918323
O115080,C2920,Thomas Johnson,Central,2023-10-08,2023-10-10,P594,Furniture,Chairs,Force Model B,1,293.78,0.0,293.78,47.05,31.787649,-86.313297
O115081,C5217,Crystal Gilbert,Central,2024-08-20,2024-08-24,P531,Furniture,Tables,Campaign Model C,3,484.49,0.0,1453.47,315.91,48.569701,-78.761635
O115082,C4841,Erica Jones,Central,2024-12-02,2024-12-05,P247,Technology,Accessories,Whose Model A,3,322.08,0.1,869.62,163.7,26.119414,-114.634
O115083,C5984,Patricia Brown,Central,2023-01-29,2023-02-08,P459,Office Supplies,Art,Who Model C,6,160.94,0.0,965.64,79.68,35.037544,-95.335721
O115084,C1030,Amanda Marshall,Central,2023-09-08,2023-09-16,P218,Furniture,Bookcases,Result Model A,9,355.78,0.1,2881.82,425.55,35.085604,-83.253333
O115085,C6955,Garrett Smith,West,2024-10-14,2024-10-17,P530,Office Supplies,Binders,Air Model B,3,125.49,0.0,376.47,67.79,25.369127,-123.32622
O115086,C4493,Erika Mckee,Central,2023-02-07,2023-02-11,P301,Office Supplies,Binders,Could Model A,7,97.84,0.0,684.88,188.7,42.828716,-101.844868
O115087,C8920,Susan Sullivan,South,2023-12-29,2024-01-04,P319,Furniture,Chairs,Drop Model C,2,400.26,0.0,800.52,96.15,26.271088,-95.541894
O115088,C6272,Elizabeth Williams,East,2023-03-13,2023-03-23,P490,Office Supplies,Binders,Reality Model C,5,138.78,0.0,693.9,165.95,35.89468,-84.78813
O115089,C4224,Sean Aguilar,South,2023-06-07,2023-06-13,P820,Technology,Phones,Skin Model C,2,6.93,0.0,13.86,2.29,36.426587,-67.722751
O115090,C3029,David Wolfe,East,2024-11-22,2024-12-01,P397,Furniture,Bookcases,Opportunity Model C,7,329.24,0.2,1843.74,213.68,26.997184,-86.548135
O115091,C9471,Anthony Perkins,Central,2023-08-12,2023-08-14,P760,Office Supplies,Art,Service Model A,8,319.34,0.0,2554.72,377.08,28.243672,-103.683835
O115092,C8989,Joshua Wells,East,2024-09-10,2024-09-15,P763,Technology,Copiers,Sometimes Model C,1,56.89,0.0,56.89,10.03,26.561854,-71.482625
O115093,C3012,Alexis Mullen,South,2023-06-07,2023-06-17,P349,Technology,Machines,Decide Model C,9,333.98,0.0,3005.82,739.44,42.585275,-78.713353
O115094,C3631,Deborah Obrien,Central,2024-02-14,2024-02-22,P322,Technology,Phones,Sure Model B,9,442.19,0.0,3979.71,777.97,41.803827,-112.497818
O115095,C3744,Marcus Gallagher,West,2023-08-03,2023-08-09,P642,Office Supplies,Art,Good Model C,2,235.62,0.0,471.24,63.98,25.879816,-122.679314
O115096,C1492,Hannah Carter,East,2024-05-13,2024-05-15,P105,Furniture,Bookcases,Four Model A,4,334.56,0.0,1338.24,265.47,43.364257,-71.506716
O115097,C3397,Carmen Tran,East,2023-06-30,2023-07-07,P425,Office Supplies,Binders,Age Model C,1,182.6,0.0,182.6,28.9,39.551153,-118.051407
O115098,C8877,Nicholas Griffin,East,2024-03-30,2024-04-02,P932,Furniture,Bookcases,Truth Model B,9,312.07,0.2,2246.9,352.31,26.700064,-113.844214
O115099,C4434,Chad Black,Central,2023-12-08,2023-12-17,P304,Technology,Copiers,By Model A,6,226.9,0.1,1225.26,225.13,29.309047,-103.975129
O115100,C2566,Colleen Mitchell,East,2023-04-17,2023-04-20,P662,Office Supplies,Art,Relate Model C,3,59.83,0.0,179.49,9.47,36.703792,-75.791362
O115101,C2764,Patricia Joseph,West,2023-09-08,2023-09-12,P896,Technology,Accessories,Add Model C,9,143.29,0.0,1289.61,286.96,41.943891,-106.193692
O115102,C2710,Robin Buchanan,East,2023-02-18,2023-02-27,P833,Furniture,Chairs,Born Model C,8,319.32,0.3,1788.19,402.65,40.415742,-83.232328
O115103,C5285,Michelle Contreras,East,2023-03-26,2023-03-31,P613,Technology,Copiers,Series Model B,7,246.46,0.1,1552.7,99.89,48.800364,-116.535951
O115104,C9558,David Avery,South,2024-06-16,2024-06-22,P808,Technology,Machines,Audience Model C,9,482.1,0.2,3471.12,794.34,46.569146,-77.067865
O115105,C5980,Angela Avila,West,2024-04-15,2024-04-24,P476,Furniture,Chairs,Organization Model B,7,367.96,0.0,2575.72,460.56,31.762155,-75.026624
O115106,C5186,Jeffrey Jackson,West,2023-12-18,2023-12-22,P471,Office Supplies,Art,Best Model C,5,138.73,0.0,693.65,35.08,26.056868,-119.954263
O115107,C3949,Robert Jordan,East,2024-10-06,2024-10-09,P473,Office Supplies,Art,Media Model C,1,16.25,0.3,11.38,2.43,44.184967,-119.811131
O115108,C5197,Patricia Harrell,South,2024-06-22,2024-07-01,P904,Furniture,Tables,Among Model C,3,395.19,0.1,1067.01,233.94,41.958204,-111.35426
O115109,C1362,Mark Marshall,Central,2024-10-03,2024-10-07,P346,Furniture,Chairs,Center Model A,8,371.26,0.0,2970.08,862.06,46.835131,-73.601555
O115110,C2618,Thomas Richard,East,2024-03-10,2024-03-18,P960,Office Supplies,Art,War Model B,5,299.79,0.1,1349.06,332.15,48.230712,-115.798763
O115111,C8038,Veronica Holmes,West,2024-07-18,2024-07-27,P952,Furniture,Bookcases,Heavy Model B,5,474.55,0.0,2372.75,603.87,44.859576,-112.688871
O115112,C5816,Pamela Thomas,West,2023-08-16,2023-08-23,P813,Technology,Machines,Expect Model C,6,181.16,0.0,1086.96,219.07,26.891775,-117.345844
O115113,C8608,Kimberly Day,West,2023-07-29,2023-07-31,P464,Furniture,Chairs,More Model B,2,345.33,0.0,690.66,36.56,44.944175,-117.086301
O115114,C1242,Lauren Stewart,Central,2023-05-27,2023-05-28,P406,Furniture,Chairs,Huge Model C,3,493.27,0.0,1479.81,239.17,47.23286,-108.200521
O115115,C4434,John Davis,East,2024-08-22,2024-08-28,P233,Furniture,Chairs,Success Model B,5,114.39,0.0,571.95,137.16,41.265925,-94.593841
O115116,C3680,Diana Torres,Central,2023-04-13,2023-04-22,P531,Furniture,Tables,Action Model C,5,321.38,0.2,1285.52,177.13,30.786245,-110.791006
O115117,C4562,Aaron Jordan,South,2024-01-19,2024-01-22,P481,Office Supplies,Binders,Direction Model A,6,444.21,0.0,2665.26,769.59,42.348376,-88.295405
O115118,C4542,Jennifer Johnson,West,2023-05-16,2023-05-21,P464,Office Supplies,Art,Finally Model A,6,438.37,0.2,2104.18,305.08,38.164485,-122.994791
O115119,C3800,Mrs. Sherry Brown DVM,Central,2024-08-19,2024-08-26,P927,Furniture,Chairs,Art Model B,3,291.55,0.0,874.65,237.74,42.778519,-94.44778
O115120,C1068,Donald Hill,West,2024-08-14,2024-08-18,P365,Furniture,Tables,Level Model C,1,302.37,0.2,241.9,55.16,27.966505,-109.34332
O115121,C3653,Mr. Terry Madden,Central,2023-03-06,2023-03-16,P534,Office Supplies,Paper,Although Model A,4,382.85,0.1,1378.26,205.0,33.057658,-68.644612
O115122,C8296,James Harvey,Central,2023-09-20,2023-09-22,P224,Furniture,Chairs,Pull Model C,4,207.95,0.0,831.8,43.9,26.137061,-108.336949
O115123,C3765,Kimberly Ruiz,West,2023-09-17,2023-09-21,P329,Furniture,Chairs,Step Model A,6,7.52,0.0,45.12,11.26,38.511913,-110.506043
O115124,C1055,Christopher Simmons,West,2023-12-01,2023-12-09,P961,Office Supplies,Art,Then Model C,8,325.26,0.0,2602.08,682.4,37.516945,-89.947697
O115125,C4569,Daniel Savage,South,2024-06-04,2024-06-11,P652,Technology,Copiers,Be Model A,9,406.2,0.0,3655.8,950.49,30.490176,-83.791586
O115126,C8403,Kimberly Carlson,South,2023-07-22,2023-07-27,P451,Technology,Copiers,Teach Model A,8,381.16,0.2,2439.42,271.42,39.433417,-76.305529
O115127,C6670,Emily Freeman,Central,2023-03-21,2023-03-22,P416,Office Supplies,Binders,Time Model B,1,23.84,0.0,23.84,3.72,40.192651,-108.034519
O115128,C8636,Oscar Wilson,West,2024-03-14,2024-03-16,P513,Technology,Accessories,Crime Model A,7,288.46,0.0,2019.22,269.27,32.097206,-89.405923
O115129,C8781,Jessica Jenkins,Central,2024-02-25,2024-02-28,P613,Furniture,Bookcases,Ground Model A,1,119.71,0.0,119.71,25.26,35.224551,-96.33121
O115130,C6314,Zachary Phelps,South,2023-10-24,2023-10-30,P267,Office Supplies,Binders,Lose Model C,4,133.88,0.0,535.52,38.46,48.019264,-110.931114
O115131,C5988,James Walker,West,2024-11-28,2024-12-07,P571,Technology,Machines,Course Model C,3,271.73,0.0,815.19,77.03,33.868478,-85.53379
O115132,C7956,Angelica Church,West,2023-04-18,2023-04-26,P707,Office Supplies,Art,Understand Model B,4,439.24,0.1,1581.26,419.39,42.694244,-108.831152
O115133,C8263,Brooke Rivera,Central,2023-04-17,2023-04-25,P689,Technology,Phones,Name Model C,2,450.68,0.1,811.22,77.47,32.54734,-111.635659
O115134,C8882,Timothy Miller,East,2024-07-02,2024-07-03,P118,Technology,Machines,Ability Model A,1,232.17,0.0,232.17,64.22,29.321858,-105.087009
O115135,C7108,Alexandra Sanchez,South,2024-06-18,2024-06-19,P486,Technology,Accessories,Player Model B,3,121.28,0.0,363.84,31.92,35.364945,-77.067243
O115136,C3513,Drew Turner,West,2024-02-04,2024-02-09,P906,Furniture,Bookcases,Cultural Model B,4,462.94,0.0,1851.76,119.66,38.015795,-83.25087
O115137,C8730,Sherry Howard,West,2024-08-08,2024-08-11,P395,Furniture,Tables,Question Model A,7,157.01,0.0,1099.07,255.42,44.781214,-82.007147
O115138,C4936,Wanda Sampson,East,2023-02-23,2023-02-28,P173,Technology,Machines,None Model A,3,492.07,0.1,1328.59,172.79,34.257228,-89.794992
O115139,C7559,Victor Dixon,South,2024-04-11,2024-04-15,P905,Office Supplies,Paper,You Model B,9,417.96,0.0,3761.64,874.16,35.621563,-105.764178
O115140,C5348,Robert Holmes,Central,2024-03-27,2024-03-28,P605,Furniture,Chairs,Leg Model C,6,453.67,0.0,2722.02,319.41,33.785035,-97.783114
O115141,C8339,Teresa Dennis,Central,2024-04-18,2024-04-21,P677,Office Supplies,Art,Image Model A,9,415.93,0.0,3743.37,1065.82,46.017159,-123.620535
O115142,C7281,Cheryl Wagner,West,2023-04-28,2023-04-29,P183,Technology,Phones,Should Model A,3,371.09,0.0,1113.27,229.13,43.66868,-84.32268
O115143,C3723,Brian Park,South,2023-04-07,2023-04-10,P186,Furniture,Chairs,Stuff Model B,8,398.99,0.0,3191.92,490.9,38.155996,-112.960184
O115144,C4116,Emily Hernandez,West,2023-07-28,2023-08-01,P915,Office Supplies,Binders,Positive Model A,2,279.85,0.0,559.7,67.89,26.987293,-84.65044
O115145,C6644,Danielle Rivera,West,2024-07-16,2024-07-17,P852,Office Supplies,Art,Always Model C,5,472.62,0.0,2363.1,612.12,37.539376,-71.329415
O115146,C8515,John Campbell,Central,2023-03-02,2023-03-04,P578,Technology,Accessories,Able Model B,4,181.24,0.0,724.96,175.43,43.926702,-69.969493
O115147,C8957,Joshua Frazier,East,2024-03-18,2024-03-20,P343,Office Supplies,Binders,Include Model B,9,309.9,0.0,2789.1,246.13,41.686923,-107.519892
O115148,C5436,Susan Cameron,West,2023-01-03,2023-01-13,P248,Technology,Phones,Treatment Model B,1,72.82,0.0,72.82,5.23,32.347651,-101.803216
O115149,C9134,Anthony Ford MD,West,2024-04-10,2024-04-18,P274,Technology,Copiers,Body Model B,8,35.78,0.0,286.24,19.44,47.55286,-104.529783
